trade_id,timestamp,sec_of_day,symbol,root,expiry_code,expiry_date,opt_type,strike,side,quantity,bid,ask,exec_price
11345,2026-03-06 15:33:46+00:00,56026,ESH6 C7200,ES,ESH6,2026-03-20,C,7200.0,SELL,3,0.4,0.5,0.6169527896995708
11346,2026-03-06 15:33:51+00:00,56031,ESH6 P5890,ES,ESH6,2026-03-20,P,5890.0,BUY,2,9.7,9.8,9.872
11347,2026-03-06 15:34:00+00:00,56040,ESH6 C6875,ES,ESH6,2026-03-20,C,6875.0,SELL,1,56.75,57.0,55.464046822742475
11348,2026-03-06 15:34:24+00:00,56064,ESZ6 P5750,ES,ESZ6,2026-12-18,P,5750.0,SELL,12,185.5,186.5,185.0
11349,2026-03-06 15:34:32+00:00,56072,ESH6 C6660,ES,ESH6,2026-03-20,C,6660.0,BUY,1,189.0,189.5,181.0188679245283
11350,2026-03-06 15:34:48+00:00,56088,ESH6 C6850,ES,ESH6,2026-03-20,C,6850.0,SELL,1,71.75,72.0,67.07838660578386
11351,2026-03-06 15:34:50+00:00,56090,ESH6 C6850,ES,ESH6,2026-03-20,C,6850.0,SELL,1,66.75,67.0,67.07838660578386
11352,2026-03-06 15:35:20+00:00,56120,ESH6 C6460,ES,ESH6,2026-03-20,C,6460.0,SELL,1,319.5,320.5,341.3
11353,2026-03-06 15:35:25+00:00,56125,ESH6 P5350,ES,ESH6,2026-03-20,P,5350.0,BUY,35,4.15,4.2,4.6984375
11354,2026-03-06 15:35:36+00:00,56136,ESM6 P6100,ES,ESM6,2026-06-19,P,6100.0,BUY,5,108.0,108.5,116.72796610169492
11355,2026-03-06 15:35:50+00:00,56150,ESM6 C6750,ES,ESM6,2026-06-19,C,6750.0,BUY,1,309.5,310.5,307.9011627906977
11356,2026-03-06 15:36:09+00:00,56169,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,SELL,6,68.75,69.0,69.37326212275347
11357,2026-03-06 15:36:16+00:00,56176,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,BUY,3,69.25,69.5,69.37326212275347
11358,2026-03-06 15:36:42+00:00,56202,ESH6 C6850,ES,ESH6,2026-03-20,C,6850.0,BUY,2,65.75,66.0,67.07838660578386
11359,2026-03-06 15:36:58+00:00,56218,ESH6 P5150,ES,ESH6,2026-03-20,P,5150.0,BUY,1,3.0,3.1,4.465697674418605
11360,2026-03-06 15:36:59+00:00,56219,ESH6 P5925,ES,ESH6,2026-03-20,P,5925.0,BUY,5,12.8,13.0,9.950515463917526
11361,2026-03-06 15:37:10+00:00,56230,ESH6 C6800,ES,ESH6,2026-03-20,C,6800.0,SELL,2,95.0,95.25,95.22631862217438
11362,2026-03-06 15:37:25+00:00,56245,ESH6 C6800,ES,ESH6,2026-03-20,C,6800.0,SELL,29,89.0,89.25,95.22631862217438
11363,2026-03-06 15:37:25+00:00,56245,ESU6 P6400,ES,ESU6,2026-09-18,P,6400.0,SELL,10,238.5,239.0,240.96610169491527
11364,2026-03-06 15:37:26+00:00,56246,ESH6 C7025,ES,ESH6,2026-03-20,C,7025.0,SELL,14,9.0,9.2,8.90391459074733
11365,2026-03-06 15:37:30+00:00,56250,ESH6 C7050,ES,ESH6,2026-03-20,C,7050.0,BUY,1,5.7,5.8,5.784989648033125
11366,2026-03-06 15:37:35+00:00,56255,ESH6 P6900,ES,ESH6,2026-03-20,P,6900.0,BUY,29,172.0,173.0,180.01785714285714
11367,2026-03-06 15:37:37+00:00,56257,ESH6 C6850,ES,ESH6,2026-03-20,C,6850.0,SELL,4,69.75,70.25,67.07838660578386
11368,2026-03-06 15:37:39+00:00,56259,ESU6 P2000,ES,ESU6,2026-09-18,P,2000.0,BUY,1,5.0,5.1,5.03
11369,2026-03-06 15:37:41+00:00,56261,ESH6 P5770,ES,ESH6,2026-03-20,P,5770.0,BUY,5,7.6,7.7,7.958333333333333
11370,2026-03-06 15:37:46+00:00,56266,ESH6 C6950,ES,ESH6,2026-03-20,C,6950.0,BUY,15,25.25,25.5,26.035163776493256
11371,2026-03-06 15:37:51+00:00,56271,ESM6 P5900,ES,ESM6,2026-06-19,P,5900.0,BUY,1,86.5,87.0,90.90506329113924
11372,2026-03-06 15:37:58+00:00,56278,ESH6 P6125,ES,ESH6,2026-03-20,P,6125.0,SELL,8,17.2,17.4,16.654891304347824
11373,2026-03-06 15:38:04+00:00,56284,ESM6 P6450,ES,ESM6,2026-06-19,P,6450.0,SELL,15,175.0,175.5,175.85185185185185
11374,2026-03-06 15:38:07+00:00,56287,ESH6 P5625,ES,ESH6,2026-03-20,P,5625.0,SELL,2,6.3,6.4,7.421739130434783
11375,2026-03-06 15:38:07+00:00,56287,ESH6 P4700,ES,ESH6,2026-03-20,P,4700.0,SELL,2,1.9,2.0,2.725984251968504
11376,2026-03-06 15:38:11+00:00,56291,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,SELL,17,62.75,63.0,69.37326212275347
11377,2026-03-06 15:38:16+00:00,56296,ESH6 C6375,ES,ESH6,2026-03-20,C,6375.0,SELL,7,408.0,409.0,408.6111111111111
11378,2026-03-06 15:38:19+00:00,56299,ESH6 C6960,ES,ESH6,2026-03-20,C,6960.0,SELL,5,22.0,22.25,22.548029556650246
11379,2026-03-06 15:38:20+00:00,56300,ESH6 C6770,ES,ESH6,2026-03-20,C,6770.0,BUY,1,109.0,109.5,113.45112781954887
11380,2026-03-06 15:38:20+00:00,56300,ESH6 C6630,ES,ESH6,2026-03-20,C,6630.0,BUY,1,215.0,215.5,207.78947368421052
11381,2026-03-06 15:38:22+00:00,56302,ESM6 C6850,ES,ESM6,2026-06-19,C,6850.0,BUY,1,248.0,248.5,249.20422535211267
11382,2026-03-06 15:38:25+00:00,56305,ESM6 P6000,ES,ESM6,2026-06-19,P,6000.0,BUY,1,96.0,96.5,98.47140221402213
11383,2026-03-06 15:38:29+00:00,56309,ESZ6 P2300,ES,ESZ6,2026-12-18,P,2300.0,BUY,122,9.6,9.7,9.6
11384,2026-03-06 15:38:33+00:00,56313,ESM6 P2000,ES,ESM6,2026-06-19,P,2000.0,SELL,1,1.8,1.95,1.80164744645799
11385,2026-03-06 15:38:34+00:00,56314,ESH6 C7050,ES,ESH6,2026-03-20,C,7050.0,BUY,5,4.75,4.8,5.784989648033125
11386,2026-03-06 15:38:40+00:00,56320,ESH6 P4950,ES,ESH6,2026-03-20,P,4950.0,SELL,6,2.55,2.65,3.0514880952380956
11387,2026-03-06 15:38:47+00:00,56327,ESH6 P5900,ES,ESH6,2026-03-20,P,5900.0,BUY,1,9.8,9.9,11.500684931506848
11388,2026-03-06 15:38:50+00:00,56330,ESM6 P2000,ES,ESM6,2026-06-19,P,2000.0,SELL,18,1.8,1.85,1.80164744645799
11389,2026-03-06 15:38:51+00:00,56331,ESH6 P5770,ES,ESH6,2026-03-20,P,5770.0,BUY,12,7.0,7.1,7.958333333333333
11390,2026-03-06 15:39:01+00:00,56341,ESH6 C7070,ES,ESH6,2026-03-20,C,7070.0,BUY,4,3.55,3.65,3.602201257861635
11391,2026-03-06 15:39:02+00:00,56342,ESH6 P5675,ES,ESH6,2026-03-20,P,5675.0,SELL,6,6.4,6.5,7.390070921985815
11392,2026-03-06 15:39:11+00:00,56351,ESH6 C6800,ES,ESH6,2026-03-20,C,6800.0,SELL,1,94.5,94.75,95.22631862217438
11393,2026-03-06 15:39:12+00:00,56352,ESH6 C6950,ES,ESH6,2026-03-20,C,6950.0,BUY,6,25.5,25.75,26.035163776493256
11394,2026-03-06 15:39:28+00:00,56368,ESH6 P6400,ES,ESH6,2026-03-20,P,6400.0,BUY,1,46.0,46.25,40.8307392996109
11395,2026-03-06 15:39:32+00:00,56372,ESH6 P5900,ES,ESH6,2026-03-20,P,5900.0,SELL,5,9.5,9.6,11.500684931506848
11396,2026-03-06 15:39:35+00:00,56375,ESH6 C7160,ES,ESH6,2026-03-20,C,7160.0,SELL,54,1.0,1.05,0.9841346153846153
11397,2026-03-06 15:39:38+00:00,56378,ESM6 P5800,ES,ESM6,2026-06-19,P,5800.0,BUY,1,79.0,79.25,75.57922824302135
11398,2026-03-06 15:39:44+00:00,56384,ESH6 C6940,ES,ESH6,2026-03-20,C,6940.0,SELL,16,29.75,30.0,29.405378486055778
11399,2026-03-06 15:39:49+00:00,56389,ESZ6 C7400,ES,ESZ6,2026-12-18,C,7400.0,SELL,2,191.5,193.0,192.33333333333334
11400,2026-03-06 15:39:56+00:00,56396,ESZ6 P5750,ES,ESZ6,2026-12-18,P,5750.0,BUY,12,184.5,185.5,185.0
11401,2026-03-06 15:39:59+00:00,56399,ESH6 P6580,ES,ESH6,2026-03-20,P,6580.0,SELL,3,68.75,69.0,70.53289473684211
11402,2026-03-06 15:39:59+00:00,56399,ESU6 C7850,ES,ESU6,2026-09-18,C,7850.0,SELL,59,25.25,25.5,25.25
11403,2026-03-06 15:40:03+00:00,56403,ESH6 P6725,ES,ESH6,2026-03-20,P,6725.0,BUY,1,101.5,102.0,110.42222222222222
11404,2026-03-06 15:40:07+00:00,56407,ESH6 P5700,ES,ESH6,2026-03-20,P,5700.0,BUY,2,8.5,8.6,8.278749999999999
11405,2026-03-06 15:40:08+00:00,56408,ESM6 C7700,ES,ESM6,2026-06-19,C,7700.0,BUY,146,6.2,6.4,6.399801587301588
11406,2026-03-06 15:40:10+00:00,56410,ESH6 P6375,ES,ESH6,2026-03-20,P,6375.0,SELL,24,48.0,48.5,43.12771739130435
11407,2026-03-06 15:40:23+00:00,56423,ESH6 C6460,ES,ESH6,2026-03-20,C,6460.0,SELL,1,335.5,337.5,341.3
11408,2026-03-06 15:40:24+00:00,56424,ESZ6 P5250,ES,ESZ6,2026-12-18,P,5250.0,BUY,10,119.5,120.5,119.5
11409,2026-03-06 15:40:29+00:00,56429,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,SELL,4,68.75,69.0,69.37326212275347
11410,2026-03-06 15:40:30+00:00,56430,ESH6 P5475,ES,ESH6,2026-03-20,P,5475.0,BUY,6,4.95,5.1,5.8993377483443705
11411,2026-03-06 15:40:48+00:00,56448,ESM6 C7650,ES,ESM6,2026-06-19,C,7650.0,BUY,1,8.3,8.4,8.659090909090908
11412,2026-03-06 15:40:56+00:00,56456,ESM6 P2000,ES,ESM6,2026-06-19,P,2000.0,SELL,1,1.65,1.8,1.80164744645799
11413,2026-03-06 15:40:59+00:00,56459,ESM6 P6000,ES,ESM6,2026-06-19,P,6000.0,SELL,1,102.0,102.5,98.47140221402213
11414,2026-03-06 15:41:08+00:00,56468,ESH6 C6800,ES,ESH6,2026-03-20,C,6800.0,SELL,1,97.75,98.0,95.22631862217438
11415,2026-03-06 15:41:11+00:00,56471,ESH6 P6125,ES,ESH6,2026-03-20,P,6125.0,SELL,3,16.9,17.0,16.654891304347824
11416,2026-03-06 15:41:47+00:00,56507,ESH6 P6900,ES,ESH6,2026-03-20,P,6900.0,SELL,2,191.0,194.5,180.01785714285714
11417,2026-03-06 15:41:51+00:00,56511,ESH6 C6800,ES,ESH6,2026-03-20,C,6800.0,BUY,1,99.25,99.5,95.22631862217438
11418,2026-03-06 15:41:54+00:00,56514,ESH6 C7025,ES,ESH6,2026-03-20,C,7025.0,SELL,3,9.0,9.1,8.90391459074733
11419,2026-03-06 15:42:42+00:00,56562,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,BUY,1,66.25,66.5,69.37326212275347
11420,2026-03-06 15:42:46+00:00,56566,ESH6 C6925,ES,ESH6,2026-03-20,C,6925.0,SELL,2,35.0,35.25,34.10140562248996
11421,2026-03-06 15:42:48+00:00,56568,ESH6 P7000,ES,ESH6,2026-03-20,P,7000.0,SELL,1,259.5,263.0,257.5897435897436
11422,2026-03-06 15:42:55+00:00,56575,ESH6 P5775,ES,ESH6,2026-03-20,P,5775.0,SELL,5,10.9,11.0,9.257142857142858
11423,2026-03-06 15:43:16+00:00,56596,ESU6 P5800,ES,ESU6,2026-09-18,P,5800.0,SELL,1,141.5,142.5,135.5102564102564
11424,2026-03-06 15:43:23+00:00,56603,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,BUY,7,69.25,69.5,69.37326212275347
11425,2026-03-06 15:43:32+00:00,56612,ESH6 C7100,ES,ESH6,2026-03-20,C,7100.0,SELL,2,2.35,2.4,2.1710725893824483
11426,2026-03-06 15:43:41+00:00,56621,ESH6 P6430,ES,ESH6,2026-03-20,P,6430.0,SELL,1,43.5,43.75,46.51420454545455
11427,2026-03-06 15:44:03+00:00,56643,ESH6 P6440,ES,ESH6,2026-03-20,P,6440.0,SELL,11,50.25,50.75,46.23
11428,2026-03-06 15:44:18+00:00,56658,ESH6 P6720,ES,ESH6,2026-03-20,P,6720.0,SELL,1,95.5,95.75,115.94583333333334
11429,2026-03-06 15:44:25+00:00,56665,ESM6 C6950,ES,ESM6,2026-06-19,C,6950.0,BUY,39,190.5,191.0,191.26351351351352
11430,2026-03-06 15:44:29+00:00,56669,ESH6 P6825,ES,ESH6,2026-03-20,P,6825.0,SELL,1,158.0,158.5,144.953125
11431,2026-03-06 15:44:45+00:00,56685,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,BUY,10,69.75,70.0,69.37326212275347
11432,2026-03-06 15:44:50+00:00,56690,ESH6 C7010,ES,ESH6,2026-03-20,C,7010.0,BUY,2,11.7,11.8,10.925882352941176
11433,2026-03-06 15:44:53+00:00,56693,ESZ6 P2300,ES,ESZ6,2026-12-18,P,2300.0,BUY,122,9.6,9.7,9.6
11434,2026-03-06 15:44:55+00:00,56695,ESH6 P6400,ES,ESH6,2026-03-20,P,6400.0,SELL,2,34.75,35.0,40.8307392996109
11435,2026-03-06 15:45:01+00:00,56701,ESH6 P5840,ES,ESH6,2026-03-20,P,5840.0,BUY,5,9.1,9.2,10.289017341040463
11436,2026-03-06 15:45:10+00:00,56710,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,BUY,13,69.25,69.5,69.37326212275347
11437,2026-03-06 15:45:18+00:00,56718,ESH6 P6700,ES,ESH6,2026-03-20,P,6700.0,BUY,1,119.5,120.5,105.23575949367088
11438,2026-03-06 15:45:19+00:00,56719,ESH6 C7050,ES,ESH6,2026-03-20,C,7050.0,BUY,1,5.5,5.7,5.784989648033125
11439,2026-03-06 15:45:21+00:00,56721,ESH6 P6675,ES,ESH6,2026-03-20,P,6675.0,BUY,2,90.25,90.5,90.74583333333334
11440,2026-03-06 15:45:33+00:00,56733,ESM6 P6850,ES,ESM6,2026-06-19,P,6850.0,SELL,6,297.5,298.0,288.55625
11441,2026-03-06 15:45:37+00:00,56737,ESH6 P6625,ES,ESH6,2026-03-20,P,6625.0,SELL,1,77.5,77.75,79.18237704918033
11442,2026-03-06 15:45:38+00:00,56738,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,SELL,7,65.75,66.25,69.37326212275347
11443,2026-03-06 15:45:39+00:00,56739,ESH6 C6950,ES,ESH6,2026-03-20,C,6950.0,SELL,1,24.75,25.25,26.035163776493256
11444,2026-03-06 15:45:44+00:00,56744,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,BUY,1,66.25,66.5,69.37326212275347
11445,2026-03-06 15:45:59+00:00,56759,ESH6 C7000,ES,ESH6,2026-03-20,C,7000.0,BUY,1,12.8,12.9,12.853683442742526
11446,2026-03-06 15:46:03+00:00,56763,ESH6 P5525,ES,ESH6,2026-03-20,P,5525.0,BUY,6,5.5,5.6,5.726595744680852
11447,2026-03-06 15:46:18+00:00,56778,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,SELL,4,68.75,69.0,69.37326212275347
11448,2026-03-06 15:46:37+00:00,56797,ESH6 P5725,ES,ESH6,2026-03-20,P,5725.0,SELL,5,7.5,7.6,8.005434782608695
11449,2026-03-06 15:46:39+00:00,56799,ESH6 C7075,ES,ESH6,2026-03-20,C,7075.0,BUY,5,3.45,3.55,3.3874876847290643
11450,2026-03-06 15:46:39+00:00,56799,ESH6 C6950,ES,ESH6,2026-03-20,C,6950.0,BUY,3,25.25,25.5,26.035163776493256
11451,2026-03-06 15:46:41+00:00,56801,ESH6 P5500,ES,ESH6,2026-03-20,P,5500.0,BUY,4,5.3,5.4,6.069145569620254
11452,2026-03-06 15:46:50+00:00,56810,ESH6 C7090,ES,ESH6,2026-03-20,C,7090.0,SELL,3,2.15,2.2,2.5125
11453,2026-03-06 15:46:52+00:00,56812,ESH6 P5425,ES,ESH6,2026-03-20,P,5425.0,SELL,16,8.1,8.2,5.789726027397261
11454,2026-03-06 15:46:56+00:00,56816,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,SELL,48,63.25,63.5,69.37326212275347
11455,2026-03-06 15:46:59+00:00,56819,ESH6 P5660,ES,ESH6,2026-03-20,P,5660.0,BUY,6,5.6,5.7,8.21063829787234
11456,2026-03-06 15:47:25+00:00,56845,ESH6 P6200,ES,ESH6,2026-03-20,P,6200.0,SELL,1,21.25,21.5,21.471153846153847
11457,2026-03-06 15:47:25+00:00,56845,ESH6 C6850,ES,ESH6,2026-03-20,C,6850.0,SELL,1,65.25,65.5,67.07838660578386
11458,2026-03-06 15:47:34+00:00,56854,ESH6 P6400,ES,ESH6,2026-03-20,P,6400.0,SELL,10,34.0,34.25,40.8307392996109
11459,2026-03-06 15:47:35+00:00,56855,ESH6 C7450,ES,ESH6,2026-03-20,C,7450.0,SELL,50,0.25,0.3,0.25
11460,2026-03-06 15:47:42+00:00,56862,ESM6 P6950,ES,ESM6,2026-06-19,P,6950.0,SELL,6,327.5,328.5,343.71768707482994
11461,2026-03-06 15:47:53+00:00,56873,ESM6 P4500,ES,ESM6,2026-06-19,P,4500.0,SELL,1,22.75,23.25,21.138535031847134
11462,2026-03-06 15:48:10+00:00,56890,ESH6 P5890,ES,ESH6,2026-03-20,P,5890.0,SELL,10,9.5,9.8,9.872
11463,2026-03-06 15:48:14+00:00,56894,ESH6 P5600,ES,ESH6,2026-03-20,P,5600.0,BUY,1,5.5,5.6,6.757142857142856
11464,2026-03-06 15:48:30+00:00,56910,ESH6 C6800,ES,ESH6,2026-03-20,C,6800.0,SELL,1,90.75,91.25,95.22631862217438
11465,2026-03-06 15:48:41+00:00,56921,ESH6 P6075,ES,ESH6,2026-03-20,P,6075.0,BUY,4,14.5,14.6,15.705333333333334
11466,2026-03-06 15:48:44+00:00,56924,ESH6 C6800,ES,ESH6,2026-03-20,C,6800.0,BUY,5,97.75,98.0,95.22631862217438
11467,2026-03-06 15:49:26+00:00,56966,ESH6 C7500,ES,ESH6,2026-03-20,C,7500.0,SELL,50,0.2,0.25,0.21848249027237351
11468,2026-03-06 15:49:36+00:00,56976,ESH6 C6460,ES,ESH6,2026-03-20,C,6460.0,BUY,4,341.0,342.5,341.3
11469,2026-03-06 15:49:51+00:00,56991,ESM6 P6750,ES,ESM6,2026-06-19,P,6750.0,BUY,15,256.5,257.5,261.5263157894737
11470,2026-03-06 15:49:56+00:00,56996,ESH6 P6640,ES,ESH6,2026-03-20,P,6640.0,SELL,4,76.0,76.25,90.89620938628158
11471,2026-03-06 15:49:58+00:00,56998,ESH6 C6950,ES,ESH6,2026-03-20,C,6950.0,BUY,2,26.75,27.0,26.035163776493256
11472,2026-03-06 15:50:01+00:00,57001,ESH6 P6620,ES,ESH6,2026-03-20,P,6620.0,SELL,1,79.75,80.0,77.55701754385964
11473,2026-03-06 15:50:43+00:00,57043,ESH6 P5625,ES,ESH6,2026-03-20,P,5625.0,SELL,4,10.2,10.4,7.421739130434783
11474,2026-03-06 15:50:44+00:00,57044,ESH6 P6000,ES,ESH6,2026-03-20,P,6000.0,BUY,1,12.3,12.4,15.30052083333333
11475,2026-03-06 15:50:52+00:00,57052,ESH6 C6975,ES,ESH6,2026-03-20,C,6975.0,BUY,2,17.7,18.0,18.695463320463322
11476,2026-03-06 15:50:55+00:00,57055,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,SELL,1,69.75,70.0,69.37326212275347
11477,2026-03-06 15:51:06+00:00,57066,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,BUY,1,63.5,63.75,69.37326212275347
11478,2026-03-06 15:51:12+00:00,57072,ESH6 P5890,ES,ESH6,2026-03-20,P,5890.0,SELL,2,9.7,9.8,9.872
11479,2026-03-06 15:51:26+00:00,57086,ESM6 P6850,ES,ESM6,2026-06-19,P,6850.0,BUY,1,312.0,313.0,288.55625
11480,2026-03-06 15:51:28+00:00,57088,ESM6 P6350,ES,ESM6,2026-06-19,P,6350.0,SELL,1,148.5,149.5,150.80833333333334
11481,2026-03-06 15:51:37+00:00,57097,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,SELL,12,68.25,68.5,69.37326212275347
11482,2026-03-06 15:51:49+00:00,57109,ESH6 P6275,ES,ESH6,2026-03-20,P,6275.0,BUY,2,29.25,29.5,29.00595238095238
11483,2026-03-06 15:51:59+00:00,57119,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,BUY,6,63.25,63.5,69.37326212275347
11484,2026-03-06 15:52:14+00:00,57134,ESH6 P5475,ES,ESH6,2026-03-20,P,5475.0,SELL,26,7.7,7.8,5.8993377483443705
11485,2026-03-06 15:52:21+00:00,57141,ESH6 P6475,ES,ESH6,2026-03-20,P,6475.0,SELL,1,47.5,47.75,48.325892857142854
11486,2026-03-06 15:52:31+00:00,57151,ESH6 C6940,ES,ESH6,2026-03-20,C,6940.0,SELL,41,29.75,30.0,29.405378486055778
11487,2026-03-06 15:52:34+00:00,57154,ESH6 C6960,ES,ESH6,2026-03-20,C,6960.0,SELL,1,22.25,22.5,22.548029556650246
11488,2026-03-06 15:52:36+00:00,57156,ESH6 P6630,ES,ESH6,2026-03-20,P,6630.0,BUY,2,73.0,73.5,79.26052631578948
11489,2026-03-06 15:52:37+00:00,57157,ESH6 P6625,ES,ESH6,2026-03-20,P,6625.0,BUY,12,69.75,70.5,79.18237704918033
11490,2026-03-06 15:52:39+00:00,57159,ESH6 P5975,ES,ESH6,2026-03-20,P,5975.0,SELL,5,9.9,10.0,13.143502824858755
11491,2026-03-06 15:52:43+00:00,57163,ESH6 C6940,ES,ESH6,2026-03-20,C,6940.0,BUY,2,31.5,31.75,29.405378486055778
11492,2026-03-06 15:52:45+00:00,57165,ESH6 P5660,ES,ESH6,2026-03-20,P,5660.0,SELL,5,6.8,6.9,8.21063829787234
11493,2026-03-06 15:52:58+00:00,57178,ESH6 C6990,ES,ESH6,2026-03-20,C,6990.0,BUY,2,15.9,16.0,15.339622641509436
11494,2026-03-06 15:53:00+00:00,57180,ESM6 C7700,ES,ESM6,2026-06-19,C,7700.0,BUY,1,6.2,6.3,6.399801587301588
11495,2026-03-06 15:53:05+00:00,57185,ESH6 P6450,ES,ESH6,2026-03-20,P,6450.0,BUY,20,55.5,55.75,51.55026455026455
11496,2026-03-06 15:53:05+00:00,57185,ESH6 C6800,ES,ESH6,2026-03-20,C,6800.0,BUY,1,94.25,94.5,95.22631862217438
11497,2026-03-06 15:53:14+00:00,57194,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,BUY,1,89.25,90.0,69.37326212275347
11498,2026-03-06 15:53:14+00:00,57194,ESH6 P6500,ES,ESH6,2026-03-20,P,6500.0,BUY,2,50.0,50.25,56.480073952341826
11499,2026-03-06 15:53:20+00:00,57200,ESH6 C6850,ES,ESH6,2026-03-20,C,6850.0,SELL,4,68.5,68.75,67.07838660578386
11500,2026-03-06 15:53:23+00:00,57203,ESH6 P5740,ES,ESH6,2026-03-20,P,5740.0,BUY,5,7.4,7.5,8.791891891891892
11501,2026-03-06 15:53:25+00:00,57205,ESH6 C7000,ES,ESH6,2026-03-20,C,7000.0,BUY,12,14.1,14.3,12.853683442742526
11502,2026-03-06 15:53:26+00:00,57206,ESH6 P5900,ES,ESH6,2026-03-20,P,5900.0,SELL,38,13.2,13.4,11.500684931506848
11503,2026-03-06 15:53:33+00:00,57213,ESM6 P2000,ES,ESM6,2026-06-19,P,2000.0,SELL,1,1.6,1.75,1.80164744645799
11504,2026-03-06 15:53:39+00:00,57219,ESH6 P5525,ES,ESH6,2026-03-20,P,5525.0,BUY,6,4.8,4.85,5.726595744680852
11505,2026-03-06 15:53:42+00:00,57222,ESH6 P6560,ES,ESH6,2026-03-20,P,6560.0,SELL,2,62.25,62.5,65.02864583333333
11506,2026-03-06 15:53:48+00:00,57228,ESH6 C6960,ES,ESH6,2026-03-20,C,6960.0,BUY,2,22.25,22.5,22.548029556650246
11507,2026-03-06 15:53:56+00:00,57236,ESH6 C6950,ES,ESH6,2026-03-20,C,6950.0,BUY,2,26.25,26.5,26.035163776493256
11508,2026-03-06 15:53:59+00:00,57239,ESZ7 C7000,ES,ESZ7,2027-12-17,C,7000.0,BUY,1,746.0,747.5,746.0
11509,2026-03-06 15:54:02+00:00,57242,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,BUY,1,65.75,66.0,69.37326212275347
11510,2026-03-06 15:54:05+00:00,57245,ESH6 P5770,ES,ESH6,2026-03-20,P,5770.0,SELL,5,7.6,7.7,7.958333333333333
11511,2026-03-06 15:54:08+00:00,57248,ESH6 P5500,ES,ESH6,2026-03-20,P,5500.0,BUY,1,5.3,5.5,6.069145569620254
11512,2026-03-06 15:54:09+00:00,57249,ESH6 P6500,ES,ESH6,2026-03-20,P,6500.0,SELL,2,51.25,51.5,56.480073952341826
11513,2026-03-06 15:54:10+00:00,57250,ESH6 P6540,ES,ESH6,2026-03-20,P,6540.0,SELL,2,52.25,52.75,62.01543209876543
11514,2026-03-06 15:54:12+00:00,57252,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,SELL,81,68.25,68.5,69.37326212275347
11515,2026-03-06 15:54:12+00:00,57252,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,BUY,1,69.25,69.5,69.37326212275347
11516,2026-03-06 15:54:14+00:00,57254,ESH6 P5690,ES,ESH6,2026-03-20,P,5690.0,BUY,3,6.4,6.5,6.708333333333333
11517,2026-03-06 15:54:20+00:00,57260,ESH6 P6100,ES,ESH6,2026-03-20,P,6100.0,BUY,3,19.8,20.0,15.577844311377245
11518,2026-03-06 15:54:22+00:00,57262,ESH6 P5525,ES,ESH6,2026-03-20,P,5525.0,SELL,6,7.1,7.2,5.726595744680852
11519,2026-03-06 15:54:23+00:00,57263,ESH6 P6750,ES,ESH6,2026-03-20,P,6750.0,BUY,1,116.0,116.5,117.65789473684211
11520,2026-03-06 15:54:27+00:00,57267,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,BUY,1,93.5,94.25,69.37326212275347
11521,2026-03-06 15:54:45+00:00,57285,ESM6 P6100,ES,ESM6,2026-06-19,P,6100.0,BUY,3,107.5,108.5,116.72796610169492
11522,2026-03-06 15:54:45+00:00,57285,ESH6 C6850,ES,ESH6,2026-03-20,C,6850.0,BUY,1,73.0,73.25,67.07838660578386
11523,2026-03-06 15:54:47+00:00,57287,ESH6 C6810,ES,ESH6,2026-03-20,C,6810.0,SELL,1,88.0,88.5,85.85302197802197
11524,2026-03-06 15:54:48+00:00,57288,ESH6 C7075,ES,ESH6,2026-03-20,C,7075.0,SELL,1,3.0,3.1,3.3874876847290643
11525,2026-03-06 15:54:49+00:00,57289,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,BUY,2,84.75,85.0,69.37326212275347
11526,2026-03-06 15:54:55+00:00,57295,ESH6 P6470,ES,ESH6,2026-03-20,P,6470.0,BUY,5,57.0,57.5,48.160714285714285
11527,2026-03-06 15:54:58+00:00,57298,ESH6 P6510,ES,ESH6,2026-03-20,P,6510.0,SELL,2,52.25,52.5,57.23880597014925
11528,2026-03-06 15:54:59+00:00,57299,ESH6 P6600,ES,ESH6,2026-03-20,P,6600.0,BUY,25,68.75,69.0,69.37326212275347
